Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001_001,SE_A01001_002
36081033700,14000US36081033700,"Census Tract 337, Queens County, New York","Census Tract 337, Queens County, New York",ny,140,0,ACSSF,6761,36,81,33700,3238,250
36081033900,14000US36081033900,"Census Tract 339, Queens County, New York","Census Tract 339, Queens County, New York",ny,140,0,ACSSF,6762,36,81,33900,3016,392
36081034700,14000US36081034700,"Census Tract 347, Queens County, New York","Census Tract 347, Queens County, New York",ny,140,0,ACSSF,6763,36,81,34700,3470,222
36081035100,14000US36081035100,"Census Tract 351, Queens County, New York","Census Tract 351, Queens County, New York",ny,140,0,ACSSF,6764,36,81,35100,4178,214
36081035200,14000US36081035200,"Census Tract 352, Queens County, New York","Census Tract 352, Queens County, New York",ny,140,0,ACSSF,6765,36,81,35200,3073,225
36081035300,14000US36081035300,"Census Tract 353, Queens County, New York","Census Tract 353, Queens County, New York",ny,140,0,ACSSF,6766,36,81,35300,2541,122
36081035700,14000US36081035700,"Census Tract 357, Queens County, New York","Census Tract 357, Queens County, New York",ny,140,0,ACSSF,6767,36,81,35700,4061,159
36081035800,14000US36081035800,"Census Tract 358, Queens County, New York","Census Tract 358, Queens County, New York",ny,140,0,ACSSF,6768,36,81,35800,4120,163
36081036100,14000US36081036100,"Census Tract 361, Queens County, New York","Census Tract 361, Queens County, New York",ny,140,0,ACSSF,6769,36,81,36100,2813,187
36081036300,14000US36081036300,"Census Tract 363, Queens County, New York","Census Tract 363, Queens County, New York",ny,140,0,ACSSF,6770,36,81,36300,1960,174
36081036500,14000US36081036500,"Census Tract 365, Queens County, New York","Census Tract 365, Queens County, New York",ny,140,0,ACSSF,6771,36,81,36500,3650,389
36081036600,14000US36081036600,"Census Tract 366, Queens County, New York","Census Tract 366, Queens County, New York",ny,140,0,ACSSF,6772,36,81,36600,3058,234
36081036700,14000US36081036700,"Census Tract 367, Queens County, New York","Census Tract 367, Queens County, New York",ny,140,0,ACSSF,6773,36,81,36700,2567,64
36081036800,14000US36081036800,"Census Tract 368, Queens County, New York","Census Tract 368, Queens County, New York",ny,140,0,ACSSF,6774,36,81,36800,2673,170
36081037100,14000US36081037100,"Census Tract 371, Queens County, New York","Census Tract 371, Queens County, New York",ny,140,0,ACSSF,6775,36,81,37100,1404,55
36081037300,14000US36081037300,"Census Tract 373, Queens County, New York","Census Tract 373, Queens County, New York",ny,140,0,ACSSF,6776,36,81,37300,2586,382
36081037500,14000US36081037500,"Census Tract 375, Queens County, New York","Census Tract 375, Queens County, New York",ny,140,0,ACSSF,6777,36,81,37500,4321,413
36081037600,14000US36081037600,"Census Tract 376, Queens County, New York","Census Tract 376, Queens County, New York",ny,140,0,ACSSF,6778,36,81,37600,6422,414
36081037700,14000US36081037700,"Census Tract 377, Queens County, New York","Census Tract 377, Queens County, New York",ny,140,0,ACSSF,6779,36,81,37700,3566,331
36081037900,14000US36081037900,"Census Tract 379, Queens County, New York","Census Tract 379, Queens County, New York",ny,140,0,ACSSF,6780,36,81,37900,7184,870
36081038100,14000US36081038100,"Census Tract 381, Queens County, New York","Census Tract 381, Queens County, New York",ny,140,0,ACSSF,6781,36,81,38100,7089,600
36081038301,14000US36081038301,"Census Tract 383.01, Queens County, New York","Census Tract 383.01, Queens County, New York",ny,140,0,ACSSF,6782,36,81,38301,0,0
36081038302,14000US36081038302,"Census Tract 383.02, Queens County, New York","Census Tract 383.02, Queens County, New York",ny,140,0,ACSSF,6783,36,81,38302,0,0
36081038400,14000US36081038400,"Census Tract 384, Queens County, New York","Census Tract 384, Queens County, New York",ny,140,0,ACSSF,6784,36,81,38400,2428,195
36081039400,14000US36081039400,"Census Tract 394, Queens County, New York","Census Tract 394, Queens County, New York",ny,140,0,ACSSF,6785,36,81,39400,3013,189
36081039800,14000US36081039800,"Census Tract 398, Queens County, New York","Census Tract 398, Queens County, New York",ny,140,0,ACSSF,6786,36,81,39800,1781,115
36081039900,14000US36081039900,"Census Tract 399, Queens County, New York","Census Tract 399, Queens County, New York",ny,140,0,ACSSF,6787,36,81,39900,4014,414
36081040000,14000US36081040000,"Census Tract 400, Queens County, New York","Census Tract 400, Queens County, New York",ny,140,0,ACSSF,6788,36,81,40000,1333,33
36081040100,14000US36081040100,"Census Tract 401, Queens County, New York","Census Tract 401, Queens County, New York",ny,140,0,ACSSF,6789,36,81,40100,7637,901
36081040200,14000US36081040200,"Census Tract 402, Queens County, New York","Census Tract 402, Queens County, New York",ny,140,0,ACSSF,6790,36,81,40200,1811,141
36081040300,14000US36081040300,"Census Tract 403, Queens County, New York","Census Tract 403, Queens County, New York",ny,140,0,ACSSF,6791,36,81,40300,7716,760
36081040400,14000US36081040400,"Census Tract 404, Queens County, New York","Census Tract 404, Queens County, New York",ny,140,0,ACSSF,6792,36,81,40400,4415,329
36081040500,14000US36081040500,"Census Tract 405, Queens County, New York","Census Tract 405, Queens County, New York",ny,140,0,ACSSF,6793,36,81,40500,3350,305
36081040700,14000US36081040700,"Census Tract 407, Queens County, New York","Census Tract 407, Queens County, New York",ny,140,0,ACSSF,6794,36,81,40700,8990,998
36081040900,14000US36081040900,"Census Tract 409, Queens County, New York","Census Tract 409, Queens County, New York",ny,140,0,ACSSF,6795,36,81,40900,5338,337
36081041100,14000US36081041100,"Census Tract 411, Queens County, New York","Census Tract 411, Queens County, New York",ny,140,0,ACSSF,6796,36,81,41100,4108,189
36081041300,14000US36081041300,"Census Tract 413, Queens County, New York","Census Tract 413, Queens County, New York",ny,140,0,ACSSF,6797,36,81,41300,4614,402
36081041400,14000US36081041400,"Census Tract 414, Queens County, New York","Census Tract 414, Queens County, New York",ny,140,0,ACSSF,6798,36,81,41400,4279,243
36081041500,14000US36081041500,"Census Tract 415, Queens County, New York","Census Tract 415, Queens County, New York",ny,140,0,ACSSF,6799,36,81,41500,4278,421
36081042400,14000US36081042400,"Census Tract 424, Queens County, New York","Census Tract 424, Queens County, New York",ny,140,0,ACSSF,6800,36,81,42400,2426,88
36081042600,14000US36081042600,"Census Tract 426, Queens County, New York","Census Tract 426, Queens County, New York",ny,140,0,ACSSF,6801,36,81,42600,492,0
36081042700,14000US36081042700,"Census Tract 427, Queens County, New York","Census Tract 427, Queens County, New York",ny,140,0,ACSSF,6802,36,81,42700,5552,422
36081043200,14000US36081043200,"Census Tract 432, Queens County, New York","Census Tract 432, Queens County, New York",ny,140,0,ACSSF,6803,36,81,43200,1427,46
36081043400,14000US36081043400,"Census Tract 434, Queens County, New York","Census Tract 434, Queens County, New York",ny,140,0,ACSSF,6804,36,81,43400,1796,144
36081043701,14000US36081043701,"Census Tract 437.01, Queens County, New York","Census Tract 437.01, Queens County, New York",ny,140,0,ACSSF,6805,36,81,43701,3249,242
36081043702,14000US36081043702,"Census Tract 437.02, Queens County, New York","Census Tract 437.02, Queens County, New York",ny,140,0,ACSSF,6806,36,81,43702,6537,386
36081043900,14000US36081043900,"Census Tract 439, Queens County, New York","Census Tract 439, Queens County, New York",ny,140,0,ACSSF,6807,36,81,43900,4281,380
36081044000,14000US36081044000,"Census Tract 440, Queens County, New York","Census Tract 440, Queens County, New York",ny,140,0,ACSSF,6808,36,81,44000,3916,281
36081044301,14000US36081044301,"Census Tract 443.01, Queens County, New York","Census Tract 443.01, Queens County, New York",ny,140,0,ACSSF,6809,36,81,44301,3613,373
36081044302,14000US36081044302,"Census Tract 443.02, Queens County, New York","Census Tract 443.02, Queens County, New York",ny,140,0,ACSSF,6810,36,81,44302,4491,178
36081044400,14000US36081044400,"Census Tract 444, Queens County, New York","Census Tract 444, Queens County, New York",ny,140,0,ACSSF,6811,36,81,44400,3308,224
36081044601,14000US36081044601,"Census Tract 446.01, Queens County, New York","Census Tract 446.01, Queens County, New York",ny,140,0,ACSSF,6812,36,81,44601,3817,312
36081044602,14000US36081044602,"Census Tract 446.02, Queens County, New York","Census Tract 446.02, Queens County, New York",ny,140,0,ACSSF,6813,36,81,44602,4706,469
36081044800,14000US36081044800,"Census Tract 448, Queens County, New York","Census Tract 448, Queens County, New York",ny,140,0,ACSSF,6814,36,81,44800,2923,257
36081045000,14000US36081045000,"Census Tract 450, Queens County, New York","Census Tract 450, Queens County, New York",ny,140,0,ACSSF,6815,36,81,45000,2271,118
36081045200,14000US36081045200,"Census Tract 452, Queens County, New York","Census Tract 452, Queens County, New York",ny,140,0,ACSSF,6816,36,81,45200,989,40
36081045400,14000US36081045400,"Census Tract 454, Queens County, New York","Census Tract 454, Queens County, New York",ny,140,0,ACSSF,6817,36,81,45400,4708,411
36081045500,14000US36081045500,"Census Tract 455, Queens County, New York","Census Tract 455, Queens County, New York",ny,140,0,ACSSF,6818,36,81,45500,15051,1435
36081045600,14000US36081045600,"Census Tract 456, Queens County, New York","Census Tract 456, Queens County, New York",ny,140,0,ACSSF,6819,36,81,45600,1497,77
36081045700,14000US36081045700,"Census Tract 457, Queens County, New York","Census Tract 457, Queens County, New York",ny,140,0,ACSSF,6820,36,81,45700,3462,205
36081045800,14000US36081045800,"Census Tract 458, Queens County, New York","Census Tract 458, Queens County, New York",ny,140,0,ACSSF,6821,36,81,45800,2299,210
36081045900,14000US36081045900,"Census Tract 459, Queens County, New York","Census Tract 459, Queens County, New York",ny,140,0,ACSSF,6822,36,81,45900,3700,158
36081046000,14000US36081046000,"Census Tract 460, Queens County, New York","Census Tract 460, Queens County, New York",ny,140,0,ACSSF,6823,36,81,46000,6197,616
36081046100,14000US36081046100,"Census Tract 461, Queens County, New York","Census Tract 461, Queens County, New York",ny,140,0,ACSSF,6824,36,81,46100,2801,208
36081046200,14000US36081046200,"Census Tract 462, Queens County, New York","Census Tract 462, Queens County, New York",ny,140,0,ACSSF,6825,36,81,46200,8189,669
36081046300,14000US36081046300,"Census Tract 463, Queens County, New York","Census Tract 463, Queens County, New York",ny,140,0,ACSSF,6826,36,81,46300,4362,381
36081046400,14000US36081046400,"Census Tract 464, Queens County, New York","Census Tract 464, Queens County, New York",ny,140,0,ACSSF,6827,36,81,46400,1725,70
36081046500,14000US36081046500,"Census Tract 465, Queens County, New York","Census Tract 465, Queens County, New York",ny,140,0,ACSSF,6828,36,81,46500,3329,328
36081046600,14000US36081046600,"Census Tract 466, Queens County, New York","Census Tract 466, Queens County, New York",ny,140,0,ACSSF,6829,36,81,46600,3786,287
36081046700,14000US36081046700,"Census Tract 467, Queens County, New York","Census Tract 467, Queens County, New York",ny,140,0,ACSSF,6830,36,81,46700,6400,724
36081046800,14000US36081046800,"Census Tract 468, Queens County, New York","Census Tract 468, Queens County, New York",ny,140,0,ACSSF,6831,36,81,46800,3162,143
36081046900,14000US36081046900,"Census Tract 469, Queens County, New York","Census Tract 469, Queens County, New York",ny,140,0,ACSSF,6832,36,81,46900,7804,481
36081047000,14000US36081047000,"Census Tract 470, Queens County, New York","Census Tract 470, Queens County, New York",ny,140,0,ACSSF,6833,36,81,47000,3488,206
36081047100,14000US36081047100,"Census Tract 471, Queens County, New York","Census Tract 471, Queens County, New York",ny,140,0,ACSSF,6834,36,81,47100,4463,327
36081047200,14000US36081047200,"Census Tract 472, Queens County, New York","Census Tract 472, Queens County, New York",ny,140,0,ACSSF,6835,36,81,47200,3811,191
36081047300,14000US36081047300,"Census Tract 473, Queens County, New York","Census Tract 473, Queens County, New York",ny,140,0,ACSSF,6836,36,81,47300,4249,123
36081047500,14000US36081047500,"Census Tract 475, Queens County, New York","Census Tract 475, Queens County, New York",ny,140,0,ACSSF,6837,36,81,47500,3982,155
36081047600,14000US36081047600,"Census Tract 476, Queens County, New York","Census Tract 476, Queens County, New York",ny,140,0,ACSSF,6838,36,81,47600,1594,119
36081047800,14000US36081047800,"Census Tract 478, Queens County, New York","Census Tract 478, Queens County, New York",ny,140,0,ACSSF,6839,36,81,47800,5450,122
36081047900,14000US36081047900,"Census Tract 479, Queens County, New York","Census Tract 479, Queens County, New York",ny,140,0,ACSSF,6840,36,81,47900,5340,208
36081048000,14000US36081048000,"Census Tract 480, Queens County, New York","Census Tract 480, Queens County, New York",ny,140,0,ACSSF,6841,36,81,48000,2730,44
36081048100,14000US36081048100,"Census Tract 481, Queens County, New York","Census Tract 481, Queens County, New York",ny,140,0,ACSSF,6842,36,81,48100,6384,445
36081048200,14000US36081048200,"Census Tract 482, Queens County, New York","Census Tract 482, Queens County, New York",ny,140,0,ACSSF,6843,36,81,48200,1521,35
36081048300,14000US36081048300,"Census Tract 483, Queens County, New York","Census Tract 483, Queens County, New York",ny,140,0,ACSSF,6844,36,81,48300,4290,171
36081048400,14000US36081048400,"Census Tract 484, Queens County, New York","Census Tract 484, Queens County, New York",ny,140,0,ACSSF,6845,36,81,48400,5265,284
36081048500,14000US36081048500,"Census Tract 485, Queens County, New York","Census Tract 485, Queens County, New York",ny,140,0,ACSSF,6846,36,81,48500,4369,182
36081048900,14000US36081048900,"Census Tract 489, Queens County, New York","Census Tract 489, Queens County, New York",ny,140,0,ACSSF,6847,36,81,48900,1788,185
36081049200,14000US36081049200,"Census Tract 492, Queens County, New York","Census Tract 492, Queens County, New York",ny,140,0,ACSSF,6848,36,81,49200,4976,320
36081049301,14000US36081049301,"Census Tract 493.01, Queens County, New York","Census Tract 493.01, Queens County, New York",ny,140,0,ACSSF,6849,36,81,49301,2042,123
36081049302,14000US36081049302,"Census Tract 493.02, Queens County, New York","Census Tract 493.02, Queens County, New York",ny,140,0,ACSSF,6850,36,81,49302,2879,229
36081049500,14000US36081049500,"Census Tract 495, Queens County, New York","Census Tract 495, Queens County, New York",ny,140,0,ACSSF,6851,36,81,49500,1417,105
36081049600,14000US36081049600,"Census Tract 496, Queens County, New York","Census Tract 496, Queens County, New York",ny,140,0,ACSSF,6852,36,81,49600,3296,114
36081049700,14000US36081049700,"Census Tract 497, Queens County, New York","Census Tract 497, Queens County, New York",ny,140,0,ACSSF,6853,36,81,49700,3077,163
36081049900,14000US36081049900,"Census Tract 499, Queens County, New York","Census Tract 499, Queens County, New York",ny,140,0,ACSSF,6854,36,81,49900,5490,275
36081050000,14000US36081050000,"Census Tract 500, Queens County, New York","Census Tract 500, Queens County, New York",ny,140,0,ACSSF,6855,36,81,50000,4476,379
36081050201,14000US36081050201,"Census Tract 502.01, Queens County, New York","Census Tract 502.01, Queens County, New York",ny,140,0,ACSSF,6856,36,81,50201,1431,119
36081050202,14000US36081050202,"Census Tract 502.02, Queens County, New York","Census Tract 502.02, Queens County, New York",ny,140,0,ACSSF,6857,36,81,50202,1473,135
36081050400,14000US36081050400,"Census Tract 504, Queens County, New York","Census Tract 504, Queens County, New York",ny,140,0,ACSSF,6858,36,81,50400,2051,105
36081050500,14000US36081050500,"Census Tract 505, Queens County, New York","Census Tract 505, Queens County, New York",ny,140,0,ACSSF,6859,36,81,50500,1497,76
36081050600,14000US36081050600,"Census Tract 506, Queens County, New York","Census Tract 506, Queens County, New York",ny,140,0,ACSSF,6860,36,81,50600,1652,112
36081050700,14000US36081050700,"Census Tract 507, Queens County, New York","Census Tract 507, Queens County, New York",ny,140,0,ACSSF,6861,36,81,50700,4192,225
36081050800,14000US36081050800,"Census Tract 508, Queens County, New York","Census Tract 508, Queens County, New York",ny,140,0,ACSSF,6862,36,81,50800,2237,164
36081051000,14000US36081051000,"Census Tract 510, Queens County, New York","Census Tract 510, Queens County, New York",ny,140,0,ACSSF,6863,36,81,51000,1673,119
36081051100,14000US36081051100,"Census Tract 511, Queens County, New York","Census Tract 511, Queens County, New York",ny,140,0,ACSSF,6864,36,81,51100,2139,116
36081051200,14000US36081051200,"Census Tract 512, Queens County, New York","Census Tract 512, Queens County, New York",ny,140,0,ACSSF,6865,36,81,51200,2831,272
36081051300,14000US36081051300,"Census Tract 513, Queens County, New York","Census Tract 513, Queens County, New York",ny,140,0,ACSSF,6866,36,81,51300,2281,120
36081051500,14000US36081051500,"Census Tract 515, Queens County, New York","Census Tract 515, Queens County, New York",ny,140,0,ACSSF,6867,36,81,51500,2881,275
36081051600,14000US36081051600,"Census Tract 516, Queens County, New York","Census Tract 516, Queens County, New York",ny,140,0,ACSSF,6868,36,81,51600,2141,136
36081051700,14000US36081051700,"Census Tract 517, Queens County, New York","Census Tract 517, Queens County, New York",ny,140,0,ACSSF,6869,36,81,51700,1862,148
36081051800,14000US36081051800,"Census Tract 518, Queens County, New York","Census Tract 518, Queens County, New York",ny,140,0,ACSSF,6870,36,81,51800,2336,195
36081052000,14000US36081052000,"Census Tract 520, Queens County, New York","Census Tract 520, Queens County, New York",ny,140,0,ACSSF,6871,36,81,52000,1619,43
36081052100,14000US36081052100,"Census Tract 521, Queens County, New York","Census Tract 521, Queens County, New York",ny,140,0,ACSSF,6872,36,81,52100,2265,101
36081052200,14000US36081052200,"Census Tract 522, Queens County, New York","Census Tract 522, Queens County, New York",ny,140,0,ACSSF,6873,36,81,52200,1822,198
36081052400,14000US36081052400,"Census Tract 524, Queens County, New York","Census Tract 524, Queens County, New York",ny,140,0,ACSSF,6874,36,81,52400,1705,97
36081052500,14000US36081052500,"Census Tract 525, Queens County, New York","Census Tract 525, Queens County, New York",ny,140,0,ACSSF,6875,36,81,52500,2116,137
36081052600,14000US36081052600,"Census Tract 526, Queens County, New York","Census Tract 526, Queens County, New York",ny,140,0,ACSSF,6876,36,81,52600,2043,194
36081052800,14000US36081052800,"Census Tract 528, Queens County, New York","Census Tract 528, Queens County, New York",ny,140,0,ACSSF,6877,36,81,52800,1371,125
36081053000,14000US36081053000,"Census Tract 530, Queens County, New York","Census Tract 530, Queens County, New York",ny,140,0,ACSSF,6878,36,81,53000,2426,147
36081053100,14000US36081053100,"Census Tract 531, Queens County, New York","Census Tract 531, Queens County, New York",ny,140,0,ACSSF,6879,36,81,53100,3300,120
36081053200,14000US36081053200,"Census Tract 532, Queens County, New York","Census Tract 532, Queens County, New York",ny,140,0,ACSSF,6880,36,81,53200,1809,156
36081053401,14000US36081053401,"Census Tract 534.01, Queens County, New York","Census Tract 534.01, Queens County, New York",ny,140,0,ACSSF,6881,36,81,53401,2073,49
36081053500,14000US36081053500,"Census Tract 535, Queens County, New York","Census Tract 535, Queens County, New York",ny,140,0,ACSSF,6882,36,81,53500,1407,117
36081053601,14000US36081053601,"Census Tract 536.01, Queens County, New York","Census Tract 536.01, Queens County, New York",ny,140,0,ACSSF,6883,36,81,53601,2050,95
36081053800,14000US36081053800,"Census Tract 538, Queens County, New York","Census Tract 538, Queens County, New York",ny,140,0,ACSSF,6884,36,81,53800,1782,129
36081053900,14000US36081053900,"Census Tract 539, Queens County, New York","Census Tract 539, Queens County, New York",ny,140,0,ACSSF,6885,36,81,53900,4370,252
36081054000,14000US36081054000,"Census Tract 540, Queens County, New York","Census Tract 540, Queens County, New York",ny,140,0,ACSSF,6886,36,81,54000,4536,321
36081054200,14000US36081054200,"Census Tract 542, Queens County, New York","Census Tract 542, Queens County, New York",ny,140,0,ACSSF,6887,36,81,54200,5095,331
36081054500,14000US36081054500,"Census Tract 545, Queens County, New York","Census Tract 545, Queens County, New York",ny,140,0,ACSSF,6888,36,81,54500,4031,132
36081054700,14000US36081054700,"Census Tract 547, Queens County, New York","Census Tract 547, Queens County, New York",ny,140,0,ACSSF,6889,36,81,54700,5459,388
36081054800,14000US36081054800,"Census Tract 548, Queens County, New York","Census Tract 548, Queens County, New York",ny,140,0,ACSSF,6890,36,81,54800,2453,190
36081054900,14000US36081054900,"Census Tract 549, Queens County, New York","Census Tract 549, Queens County, New York",ny,140,0,ACSSF,6891,36,81,54900,6202,466
36081055100,14000US36081055100,"Census Tract 551, Queens County, New York","Census Tract 551, Queens County, New York",ny,140,0,ACSSF,6892,36,81,55100,4672,429
36081055200,14000US36081055200,"Census Tract 552, Queens County, New York","Census Tract 552, Queens County, New York",ny,140,0,ACSSF,6893,36,81,55200,2986,190
36081055300,14000US36081055300,"Census Tract 553, Queens County, New York","Census Tract 553, Queens County, New York",ny,140,0,ACSSF,6894,36,81,55300,2718,74
36081055400,14000US36081055400,"Census Tract 554, Queens County, New York","Census Tract 554, Queens County, New York",ny,140,0,ACSSF,6895,36,81,55400,2387,113
36081055500,14000US36081055500,"Census Tract 555, Queens County, New York","Census Tract 555, Queens County, New York",ny,140,0,ACSSF,6896,36,81,55500,2421,137
36081055600,14000US36081055600,"Census Tract 556, Queens County, New York","Census Tract 556, Queens County, New York",ny,140,0,ACSSF,6897,36,81,55600,2322,102
36081055700,14000US36081055700,"Census Tract 557, Queens County, New York","Census Tract 557, Queens County, New York",ny,140,0,ACSSF,6898,36,81,55700,3547,199
36081055800,14000US36081055800,"Census Tract 558, Queens County, New York","Census Tract 558, Queens County, New York",ny,140,0,ACSSF,6899,36,81,55800,1753,34
36081055900,14000US36081055900,"Census Tract 559, Queens County, New York","Census Tract 559, Queens County, New York",ny,140,0,ACSSF,6900,36,81,55900,1335,89
36081056000,14000US36081056000,"Census Tract 560, Queens County, New York","Census Tract 560, Queens County, New York",ny,140,0,ACSSF,6901,36,81,56000,1743,80
36081056100,14000US36081056100,"Census Tract 561, Queens County, New York","Census Tract 561, Queens County, New York",ny,140,0,ACSSF,6902,36,81,56100,62,5
36081056200,14000US36081056200,"Census Tract 562, Queens County, New York","Census Tract 562, Queens County, New York",ny,140,0,ACSSF,6903,36,81,56200,1691,95
36081056400,14000US36081056400,"Census Tract 564, Queens County, New York","Census Tract 564, Queens County, New York",ny,140,0,ACSSF,6904,36,81,56400,1570,108
36081056500,14000US36081056500,"Census Tract 565, Queens County, New York","Census Tract 565, Queens County, New York",ny,140,0,ACSSF,6905,36,81,56500,1571,88
36081056600,14000US36081056600,"Census Tract 566, Queens County, New York","Census Tract 566, Queens County, New York",ny,140,0,ACSSF,6906,36,81,56600,1444,42
36081056700,14000US36081056700,"Census Tract 567, Queens County, New York","Census Tract 567, Queens County, New York",ny,140,0,ACSSF,6907,36,81,56700,4867,93
36081056800,14000US36081056800,"Census Tract 568, Queens County, New York","Census Tract 568, Queens County, New York",ny,140,0,ACSSF,6908,36,81,56800,4719,159
36081057700,14000US36081057700,"Census Tract 577, Queens County, New York","Census Tract 577, Queens County, New York",ny,140,0,ACSSF,6909,36,81,57700,4232,82
36081057900,14000US36081057900,"Census Tract 579, Queens County, New York","Census Tract 579, Queens County, New York",ny,140,0,ACSSF,6910,36,81,57900,1898,190
36081058000,14000US36081058000,"Census Tract 580, Queens County, New York","Census Tract 580, Queens County, New York",ny,140,0,ACSSF,6911,36,81,58000,3811,159
36081058100,14000US36081058100,"Census Tract 581, Queens County, New York","Census Tract 581, Queens County, New York",ny,140,0,ACSSF,6912,36,81,58100,3200,203
36081058200,14000US36081058200,"Census Tract 582, Queens County, New York","Census Tract 582, Queens County, New York",ny,140,0,ACSSF,6913,36,81,58200,4956,48
36081058300,14000US36081058300,"Census Tract 583, Queens County, New York","Census Tract 583, Queens County, New York",ny,140,0,ACSSF,6914,36,81,58300,3375,239
36081058500,14000US36081058500,"Census Tract 585, Queens County, New York","Census Tract 585, Queens County, New York",ny,140,0,ACSSF,6915,36,81,58500,4374,209
36081058700,14000US36081058700,"Census Tract 587, Queens County, New York","Census Tract 587, Queens County, New York",ny,140,0,ACSSF,6916,36,81,58700,3672,252
36081058900,14000US36081058900,"Census Tract 589, Queens County, New York","Census Tract 589, Queens County, New York",ny,140,0,ACSSF,6917,36,81,58900,4670,505
36081059000,14000US36081059000,"Census Tract 590, Queens County, New York","Census Tract 590, Queens County, New York",ny,140,0,ACSSF,6918,36,81,59000,1622,76
36081059100,14000US36081059100,"Census Tract 591, Queens County, New York","Census Tract 591, Queens County, New York",ny,140,0,ACSSF,6919,36,81,59100,5375,157
36081059200,14000US36081059200,"Census Tract 592, Queens County, New York","Census Tract 592, Queens County, New York",ny,140,0,ACSSF,6920,36,81,59200,1307,66
36081059300,14000US36081059300,"Census Tract 593, Queens County, New York","Census Tract 593, Queens County, New York",ny,140,0,ACSSF,6921,36,81,59300,4338,378
36081059400,14000US36081059400,"Census Tract 594, Queens County, New York","Census Tract 594, Queens County, New York",ny,140,0,ACSSF,6922,36,81,59400,1842,125
36081059500,14000US36081059500,"Census Tract 595, Queens County, New York","Census Tract 595, Queens County, New York",ny,140,0,ACSSF,6923,36,81,59500,5289,398
36081059600,14000US36081059600,"Census Tract 596, Queens County, New York","Census Tract 596, Queens County, New York",ny,140,0,ACSSF,6924,36,81,59600,1462,105
36081059800,14000US36081059800,"Census Tract 598, Queens County, New York","Census Tract 598, Queens County, New York",ny,140,0,ACSSF,6925,36,81,59800,1693,108
36081059900,14000US36081059900,"Census Tract 599, Queens County, New York","Census Tract 599, Queens County, New York",ny,140,0,ACSSF,6926,36,81,59900,1299,29
36081060000,14000US36081060000,"Census Tract 600, Queens County, New York","Census Tract 600, Queens County, New York",ny,140,0,ACSSF,6927,36,81,60000,1188,35
36081060100,14000US36081060100,"Census Tract 601, Queens County, New York","Census Tract 601, Queens County, New York",ny,140,0,ACSSF,6928,36,81,60100,2165,140
36081060300,14000US36081060300,"Census Tract 603, Queens County, New York","Census Tract 603, Queens County, New York",ny,140,0,ACSSF,6929,36,81,60300,2104,137
36081060600,14000US36081060600,"Census Tract 606, Queens County, New York","Census Tract 606, Queens County, New York",ny,140,0,ACSSF,6930,36,81,60600,1337,45
36081060701,14000US36081060701,"Census Tract 607.01, Queens County, New York","Census Tract 607.01, Queens County, New York",ny,140,0,ACSSF,6931,36,81,60701,21,0
36081060800,14000US36081060800,"Census Tract 608, Queens County, New York","Census Tract 608, Queens County, New York",ny,140,0,ACSSF,6932,36,81,60800,1728,41
36081061000,14000US36081061000,"Census Tract 610, Queens County, New York","Census Tract 610, Queens County, New York",ny,140,0,ACSSF,6933,36,81,61000,1351,66
36081061200,14000US36081061200,"Census Tract 612, Queens County, New York","Census Tract 612, Queens County, New York",ny,140,0,ACSSF,6934,36,81,61200,1851,71
36081061301,14000US36081061301,"Census Tract 613.01, Queens County, New York","Census Tract 613.01, Queens County, New York",ny,140,0,ACSSF,6935,36,81,61301,6241,489
36081061302,14000US36081061302,"Census Tract 613.02, Queens County, New York","Census Tract 613.02, Queens County, New York",ny,140,0,ACSSF,6936,36,81,61302,16,0
36081061400,14000US36081061400,"Census Tract 614, Queens County, New York","Census Tract 614, Queens County, New York",ny,140,0,ACSSF,6937,36,81,61400,1318,73
36081061601,14000US36081061601,"Census Tract 616.01, Queens County, New York","Census Tract 616.01, Queens County, New York",ny,140,0,ACSSF,6938,36,81,61601,2376,139
36081061602,14000US36081061602,"Census Tract 616.02, Queens County, New York","Census Tract 616.02, Queens County, New York",ny,140,0,ACSSF,6939,36,81,61602,1253,34
36081061800,14000US36081061800,"Census Tract 618, Queens County, New York","Census Tract 618, Queens County, New York",ny,140,0,ACSSF,6940,36,81,61800,1842,136
36081061900,14000US36081061900,"Census Tract 619, Queens County, New York","Census Tract 619, Queens County, New York",ny,140,0,ACSSF,6941,36,81,61900,2706,107
36081062000,14000US36081062000,"Census Tract 620, Queens County, New York","Census Tract 620, Queens County, New York",ny,140,0,ACSSF,6942,36,81,62000,1439,62
36081062100,14000US36081062100,"Census Tract 621, Queens County, New York","Census Tract 621, Queens County, New York",ny,140,0,ACSSF,6943,36,81,62100,2569,161
36081062200,14000US36081062200,"Census Tract 622, Queens County, New York","Census Tract 622, Queens County, New York",ny,140,0,ACSSF,6944,36,81,62200,1841,46
36081062300,14000US36081062300,"Census Tract 623, Queens County, New York","Census Tract 623, Queens County, New York",ny,140,0,ACSSF,6945,36,81,62300,2137,118
36081062400,14000US36081062400,"Census Tract 624, Queens County, New York","Census Tract 624, Queens County, New York",ny,140,0,ACSSF,6946,36,81,62400,0,0
